row_id,microbusiness_density_AR,microbusiness_density_MA,microbusiness_density_ARMA,microbusiness_density_ARIMA,microbusiness_density_Lin,microbusiness_density_Lasso,microbusiness_density_Ridge
6087_2022-11-01,11.248807966765252,11.257502670345271,11.257502670345271,11.526331705115812,11.350754,11.350754,11.350754
6089_2022-11-01,6.568824113469173,6.507011810972907,6.507011810972907,6.976195153026083,6.8642025,6.8642025,6.8642025
6091_2022-11-01,3.5503431177546183,3.555129186853029,3.555129186853029,4.066099472299717,3.789731,3.789731,3.789731
6093_2022-11-01,6.327482167158657,6.327482167158657,6.327482167158657,5.758152,5.758152,5.758152,5.758152
6095_2022-11-01,5.125779884223319,5.125779884223319,5.125779884223319,6.462896000055576,5.6441936,5.6441936,5.6441936
6097_2022-11-01,11.210960188709034,11.214044808286369,11.214044808286369,10.884035098373262,11.007515,11.007515,11.007515
6099_2022-11-01,4.305287257490211,4.304340145607401,4.304340145607401,4.54735263244162,4.4714589,4.4714589,4.4714589
6101_2022-11-01,3.6144676844222174,3.614904949066386,3.614904949066386,3.614904949066386,3.7302344,3.7302344,3.7302344
6103_2022-11-01,3.187099931782412,3.1891310332667584,3.1891310332667584,3.187099931782412,3.1895511,3.1895511,3.1895511
6105_2022-11-01,3.662862581227197,3.646166211107847,3.646166211107847,3.2906194834625504,3.6030829,3.6030829,3.6030829
6107_2022-11-01,2.387244126742821,2.385711444415205,2.385711444415205,2.6293577265132897,2.5587058,2.5587058,2.5587058
6109_2022-11-01,6.537340574623897,6.545804918608382,6.545804918608382,7.266832272354788,7.0791168,7.0791168,7.0791168
6111_2022-11-01,15.860557257494351,14.97632034093793,14.97632034093793,16.423834428469355,16.057487,16.057487,16.057487
6113_2022-11-01,5.572539056160535,5.578161615467415,5.578161615467415,5.59081567858403,5.5093551,5.5093551,5.5093551
6115_2022-11-01,7.0245016692249385,6.986849636428843,6.986849636428843,-0.6985583713395102,3.1725686,3.1725686,3.1725686
8001_2022-11-01,5.386869970961803,5.352611716391994,5.352611716391994,5.636622812241539,5.5121388,5.5121388,5.5121388
8003_2022-11-01,2.9431307098017867,2.9413905448954774,2.9413905448954774,3.0992059486437777,2.9575164,2.9575164,2.9575164
8005_2022-11-01,11.404264439877672,11.404264439877672,11.404264439877672,11.418455999989186,11.191568,11.191568,11.191568
8007_2022-11-01,13.240602723032456,13.254198366365628,13.254198366365628,12.41310236273446,12.747547,12.747547,12.747547
8009_2022-11-01,1.6473203090592623,1.9243996861637231,1.9243996861637231,1.510456043709675,1.5580736,1.5580736,1.5580736
8011_2022-11-01,0.8777469568716756,0.8444547309168082,0.8444547309168082,-0.8717788711157092,0.91362125,0.91362125,0.91362125
8013_2022-11-01,18.993867449464023,19.06181493477013,19.06181493477013,19.00087551521091,18.836109,18.836109,18.836109
8014_2022-11-01,14.88822945221002,14.808164293553345,14.808164293553345,17.06187633932984,14.56354,14.56354,14.56354
8015_2022-11-01,9.870900751796997,10.117069247632672,10.117069247632672,9.70750700927648,9.6270552,9.6270552,9.6270552
8017_2022-11-01,4.3416802299318045,4.3416802299318045,4.3416802299318045,4.885055897738259,4.3103447,4.3103447,4.3103447
8019_2022-11-01,1.286368797228127,5.6664161829747535,5.6664161829747535,5.968930230257802,5.7824402,5.7824402,5.7824402
8021_2022-11-01,1.9228338782869128,1.9228338782869128,1.9228338782869128,1.8748963,1.8748963,1.8748963,1.8748963
8023_2022-11-01,3.104074696894112,3.104074696894112,3.104074696894112,3.0944111,3.0944111,3.0944111,3.0944111
8025_2022-11-01,0.8096896842419016,0.8126067340079239,0.8126067340079239,1.0224850497865914,0.9568404,0.9568404,0.9568404
8027_2022-11-01,9.260117363809403,9.204287291997924,9.204287291997924,9.234331282336097,9.3393536,9.3393536,9.3393536
8029_2022-11-01,6.253738348169367,6.040475389418143,6.040475389418143,6.5533252150228165,6.4126396,6.4126396,6.4126396
8031_2022-11-01,16.146643827783404,16.378682798459728,16.378682798459728,15.208541549906013,14.920423,14.920423,14.920423
8033_2022-11-01,3.7901553062968536,3.8213161878580784,3.8213161878580784,5.322879686521639,4.4017358,4.4017358,4.4017358
8035_2022-11-01,14.98299138168327,14.98299138168327,14.98299138168327,15.605203000176765,14.692963,14.692963,14.692963
8037_2022-11-01,14.049377514374738,13.591988966971982,13.591988966971982,16.580950133958112,14.780852,14.780852,14.780852
8039_2022-11-01,6.190775125357336,6.152866283539967,6.152866283539967,6.545660279578884,6.3196125,6.3196125,6.3196125
8041_2022-11-01,9.188791488291416,9.194420448604689,9.194420448604689,9.208065637108202,9.1745348,9.1745348,9.1745348
8043_2022-11-01,3.735978276994225,3.733688375181802,3.733688375181802,3.5827750662848445,3.6237836,3.6237836,3.6237836
8045_2022-11-01,10.551297269336276,10.509673632587557,10.509673632587557,10.93387042403896,10.572994,10.572994,10.572994
8047_2022-11-01,9.843209296253852,8.697501473338713,8.697501473338713,11.797264466975696,10.431725,10.431725,10.431725
8049_2022-11-01,12.566667264034283,11.700015647733542,11.700015647733542,13.451398315502372,12.841466,12.841466,12.841466
8051_2022-11-01,12.050280026937632,12.050280026937632,12.050280026937632,12.763407001913537,11.804919,11.804919,11.804919
8053_2022-11-01,11.267533253084752,11.295665260894218,11.295665260894218,12.76686902409817,12.743629,12.743629,12.743629
8055_2022-11-01,6.567009638959586,6.567009638959586,6.567009638959586,7.2278614,7.2278614,7.2278614,7.2278614
8057_2022-11-01,3.4861147827425603,3.3377341015289805,3.3377341015289805,3.940115620741461,3.6059806,3.6059806,3.6059806
8059_2022-11-01,10.837390161575447,10.837390161575447,10.837390161575447,10.652966000131425,10.697726,10.697726,10.697726
8061_2022-11-01,4.344742250724955,4.927471434086727,4.927471434086727,3.942398549478301,4.1864891,4.1864891,4.1864891
8063_2022-11-01,2.583048531512578,2.583048531512578,2.583048531512578,2.7465439,2.7465439,2.7465439,2.7465439
8065_2022-11-01,4.36689715677988,4.36689715677988,4.36689715677988,4.1501975,4.1501975,4.1501975,4.1501975
8067_2022-11-01,10.713723981213493,10.713723981213493,10.713723981213493,10.902956,10.902956,10.902956,10.902956
8069_2022-11-01,11.50826679817111,12.908003705884996,12.908003705884996,9.996444069467625,9.8487453,9.8487453,9.8487453
8071_2022-11-01,3.793652448860919,3.7926301295680505,3.7926301295680505,3.7938223549527104,3.7593985,3.7593985,3.7593985
8073_2022-11-01,2.559467314536216,2.560509728528599,2.560509728528599,2.561403026631102,2.523448,2.523448,2.523448
8075_2022-11-01,3.756070545358202,1.8512347136391112,1.8512347136391112,1.821962,1.821962,1.821962,1.821962
8077_2022-11-01,6.126183032930904,6.124442537085644,6.124442537085644,6.240807996327855,6.189734,6.189734,6.189734
8079_2022-11-01,8.92523764012542,8.945916227831486,8.945916227831486,9.28943095780733,9.3922653,9.3922653,9.3922653
8081_2022-11-01,2.934835469118023,2.1680240125459305,2.1680240125459305,3.4223279695873536,3.0442805,3.0442805,3.0442805
8083_2022-11-01,4.82455705211186,4.82455705211186,4.82455705211186,5.0301323,5.0301323,5.0301323,5.0301323
8085_2022-11-01,6.075223438873691,6.072511984362646,6.072511984362646,5.925657023321098,5.9971142,5.9971142,5.9971142
8087_2022-11-01,2.1421442673981885,2.138907089808117,2.138907089808117,2.2794505487767505,2.2531228,2.2531228,2.2531228
8089_2022-11-01,2.0632643988907406,2.0638342138888137,2.0638342138888137,2.2249785901622188,2.1865785,2.1865785,2.1865785
8091_2022-11-01,13.73810640032393,13.72693357844418,13.72693357844418,13.72693357844418,13.761688,13.761688,13.761688
8093_2022-11-01,7.44502571756366,7.482149380095588,7.482149380095588,7.321768110595423,7.2584286,7.2584286,7.2584286
8095_2022-11-01,2.8582201881815763,2.871782475128445,2.871782475128445,3.518801678905161,3.3523088,3.3523088,3.3523088
8097_2022-11-01,27.56701634156849,27.60266830341536,27.60266830341536,27.371466764846488,27.595156,27.595156,27.595156
8099_2022-11-01,1.8945223288848452,1.8923319606814448,1.8923319606814448,1.681423381685427,1.7387427,1.7387427,1.7387427
8101_2022-11-01,3.299996371437606,3.3022672481554376,3.3022672481554376,3.2435991975661094,3.2681954,3.2681954,3.2681954
8103_2022-11-01,3.1051322094987754,3.1051322094987754,3.1051322094987754,3.2557182,3.2557182,3.2557182,3.2557182
8105_2022-11-01,60.94289272712252,60.94289272712252,60.94289272712252,92.18248500027488,93.466301,93.466301,93.466301
8107_2022-11-01,15.756787786694684,15.677697958918582,15.677697958918582,16.106077554550623,15.956782,15.956782,15.956782
8109_2022-11-01,6.753534855407767,6.750997786251089,6.750997786251089,6.722951159055077,6.7324104,6.7324104,6.7324104
8111_2022-11-01,21.696992400318976,21.680526457630595,21.680526457630595,20.320884421979056,21.631878,21.631878,21.631878
8113_2022-11-01,22.46104241418144,22.46104241418144,22.46104241418144,20.628076000613973,22.65218,22.65218,22.65218
8115_2022-11-01,2.286501745844671,2.286501745844671,2.286501745844671,2.0624633,2.0624633,2.0624633,2.0624633
8117_2022-11-01,17.054382413717473,17.300329423751673,17.300329423751673,16.888230835310672,16.894978,16.894978,16.894978
8119_2022-11-01,9.599081168335806,9.668264099945583,9.668264099945583,9.966180049081512,9.5228891,9.5228891,9.5228891
8121_2022-11-01,2.088350254415312,2.0863483420523443,2.0863483420523443,2.1648302616286474,2.1847854,2.1847854,2.1847854
8123_2022-11-01,6.514945797900224,6.589809417943132,6.589809417943132,6.98011024456657,6.8169246,6.8169246,6.8169246
8125_2022-11-01,3.3134412214850983,3.3049033325715413,3.3049033325715413,3.040218285255924,3.1003535,3.1003535,3.1003535
9001_2022-11-01,16.264170682886224,14.72809589445238,14.72809589445238,16.944270920144373,16.39479312,16.39471417,16.39478194
9003_2022-11-01,7.8916903011311,7.900197511001426,7.900197511001426,10.155570462917511,9.050305342,9.050226395,9.050301888
9005_2022-11-01,7.489777790703888,7.491350637245534,7.491350637245534,7.659946013127599,7.6279535,7.6279535,7.6279535
9007_2022-11-01,6.893687080650349,6.881809663831836,6.881809663831836,6.898302584536948,6.9126863,6.9126863,6.9126863
9009_2022-11-01,6.955963627042093,6.6184253192138085,6.6184253192138085,7.168216289603574,7.056034802,7.055955855,7.056031205
9011_2022-11-01,4.655619006565054,4.512762359626716,4.512762359626716,4.708980963574955,4.7142105,4.7142105,4.7142105
9013_2022-11-01,5.010706901196786,5.026301865280666,5.026301865280666,4.297265332986703,4.4929953,4.4929953,4.4929953
9015_2022-11-01,3.72901769523949,3.726212602506053,3.726212602506053,3.5994345280923548,3.5668845,3.5668845,3.5668845
10001_2022-11-01,6.923199864507017,5.801737395342166,5.801737395342166,7.468658302059405,6.9696159,6.9696159,6.9696159
10003_2022-11-01,19.01872499075415,18.2312077766822,18.2312077766822,25.28656555783204,20.917912,20.917912,20.917912
10005_2022-11-01,30.52748184032704,30.75973520910893,30.75973520910893,69.7469778844034,59.590317,59.590317,59.590317
11001_2022-11-01,13.537625521848089,13.508983218195104,13.508983218195104,14.482546330269194,13.964121,13.964121,13.964121
12001_2022-11-01,21.54558120781732,21.50579096750777,21.50579096750777,6.254842134571757,7.9078398,7.9078398,7.9078398
12003_2022-11-01,1.7072218952608809,1.7083798283797766,1.7083798283797766,1.853863577699065,1.7866884,1.7866884,1.7866884
12005_2022-11-01,6.492210147337591,6.15147729439781,6.15147729439781,6.884358182378596,6.5111008,6.5111008,6.5111008
12007_2022-11-01,2.0707684440741376,2.0113991550966435,2.0113991550966435,2.234729328468935,2.150923,2.150923,2.150923
12009_2022-11-01,9.189727074669886,9.189727074669886,9.189727074669886,9.2053566,9.2053566,9.2053566,9.2053566
12011_2022-11-01,18.835477584206146,18.382550699744964,18.382550699744964,20.140549845086102,19.332901,19.332901,19.332901
12013_2022-11-01,1.2824173647757635,1.2826863702380222,1.2826863702380222,1.7118098370862398,1.5988119,1.5988119,1.5988119
12015_2022-11-01,7.029018908231321,6.759894139457567,6.759894139457567,7.117981317960664,7.1299744,7.1299744,7.1299744
12017_2022-11-01,5.403794891623966,5.400971270513381,5.400971270513381,5.28652429643196,5.2965379,5.2965379,5.2965379
12019_2022-11-01,7.1187381944117005,7.135796284329887,7.135796284329887,7.091077206125021,7.0416222,7.0416222,7.0416222
12021_2022-11-01,15.471140964529935,15.471140964529935,15.471140964529935,16.470322,16.470322,16.470322,16.470322
12023_2022-11-01,3.4693661217259075,3.475188391735497,3.475188391735497,4.094180766595847,3.81285,3.81285,3.81285
12027_2022-11-01,1.6080087953086983,1.600281538891352,1.600281538891352,1.6080087953086983,1.6645666,1.6645666,1.6645666
12029_2022-11-01,1.7425456148049852,1.736985374267056,1.736985374267056,1.4686495541282432,1.5394717,1.5394717,1.5394717
12031_2022-11-01,9.27531743437899,8.701571022222536,8.701571022222536,9.716197387989322,9.472425681,9.472346734,9.472421405
12033_2022-11-01,6.743538663673143,6.438463377282587,6.438463377282587,6.918503254539907,6.7978725,6.7978725,6.7978725
12035_2022-11-01,8.948658958775141,8.95671274707409,8.95671274707409,9.818807336300216,9.514822,9.514822,9.514822
12037_2022-11-01,4.60373843758089,5.7295495197152615,5.7295495197152615,4.60373843758089,3.4187183,3.4187183,3.4187183
12039_2022-11-01,2.3210635165343465,2.323644022674326,2.323644022674326,2.496903913990574,2.4441965,2.4441965,2.4441965
12041_2022-11-01,2.264374249667403,2.2689771042917792,2.2689771042917792,2.711082147826113,2.5601673,2.5601673,2.5601673
12043_2022-11-01,0.8139056183198015,0.8259554546636209,0.8259554546636209,0.7556425813194896,0.77691454,0.77691454,0.77691454
12045_2022-11-01,6.765900678494216,8.018051283903217,8.018051283903217,4.751976291654577,4.7559934,4.7559934,4.7559934
12047_2022-11-01,1.3889188284819771,1.3889188284819771,1.3889188284819771,1.4079671,1.4079671,1.4079671,1.4079671
12049_2022-11-01,1.5834472445026395,1.5834472445026395,1.5834472445026395,1.6190476,1.6190476,1.6190476,1.6190476
12051_2022-11-01,2.150763362429496,2.137084827652241,2.137084827652241,2.640275444560737,2.4378192,2.4378192,2.4378192
12053_2022-11-01,5.125075972137365,5.111960899209082,5.111960899209082,5.154448882286308,5.1652241,5.1652241,5.1652241
12055_2022-11-01,3.7710114260550527,3.4996176146377778,3.4996176146377778,3.6742309175544734,3.869082,3.869082,3.869082
12057_2022-11-01,11.153932423849552,11.153932423849552,11.153932423849552,12.07756900099738,11.626393,11.626393,11.626393
12059_2022-11-01,1.7666765586070825,1.77247750219939,1.77247750219939,2.182969518449212,1.9659324,1.9659324,1.9659324
12061_2022-11-01,11.162271969106856,11.175365309251598,11.175365309251598,10.781906429192071,10.993855,10.993855,10.993855
12063_2022-11-01,1.940034536280692,1.934113441367328,1.934113441367328,2.086632259451237,1.9669756,1.9669756,1.9669756
12065_2022-11-01,3.955566313687143,4.2591495643865045,4.2591495643865045,2.935447626285494,3.3191204,3.3191204,3.3191204
12067_2022-11-01,1.0242035970126555,1.019708520060837,1.019708520060837,1.062803119333348,1.0321268,1.0321268,1.0321268
12069_2022-11-01,7.211475134768187,7.205437060445387,7.205437060445387,7.440753948670501,7.408514,7.408514,7.408514
12071_2022-11-01,8.719128108692873,8.725859847459494,8.725859847459494,8.939313844895777,8.9326277,8.9326277,8.9326277
12073_2022-11-01,9.90371917460713,9.87169866478476,9.87169866478476,9.882861481467517,9.8074064,9.8074064,9.8074064
12075_2022-11-01,4.735318563026753,4.6665779873055735,4.6665779873055735,5.186060975054679,4.8368511,4.8368511,4.8368511
12077_2022-11-01,1.5585912938479265,1.6460824119440192,1.6460824119440192,1.267340356339015,1.4686445,1.4686445,1.4686445
12079_2022-11-01,1.7080468066823644,1.707427823241097,1.707427823241097,1.862529489768881,1.8536843,1.8536843,1.8536843
12081_2022-11-01,8.657513806433565,8.657513806433565,8.657513806433565,8.8709879,8.8709879,8.8709879,8.8709879
12083_2022-11-01,5.190565732387686,5.187704241767491,5.187704241767491,5.306124039057412,5.3179979,5.3179979,5.3179979
12085_2022-11-01,10.905141359857362,10.499795823171356,10.499795823171356,11.08378109222916,11.045663,11.045663,11.045663
12086_2022-11-01,17.42679690323449,16.50247495008757,16.50247495008757,18.41730262189055,17.66488339,17.66480444,17.66487249
12087_2022-11-01,18.343619309760125,18.36422614237682,18.36422614237682,18.34568816463384,18.394743,18.394743,18.394743
12089_2022-11-01,6.445892668630775,6.445892668630775,6.445892668630775,6.8235364,6.8235364,6.8235364,6.8235364
12091_2022-11-01,7.863005738865247,7.766157567082065,7.766157567082065,7.863005738865247,8.0617781,8.0617781,8.0617781
12093_2022-11-01,2.521580847943852,2.5214546923244288,2.5214546923244288,2.5023240660074726,2.5160306,2.5160306,2.5160306
12095_2022-11-01,13.985571130159467,13.985571130159467,13.985571130159467,14.67468299910746,14.727035,14.727035,14.727035
12097_2022-11-01,7.124946505941468,7.032887608132414,7.032887608132414,7.124946505941468,7.3669119,7.3669119,7.3669119
12099_2022-11-01,17.792787217454936,17.797275930654397,17.797275930654397,18.625833064003476,18.370834,18.370834,18.370834
12101_2022-11-01,7.148459885714469,7.148459885714469,7.148459885714469,7.3442755,7.3442755,7.3442755,7.3442755
12103_2022-11-01,14.36925116598138,14.029763000573093,14.029763000573093,15.0499915563343,14.641676,14.641676,14.641676
12105_2022-11-01,4.975938453081407,4.975938453081407,4.975938453081407,5.4053712,5.4053712,5.4053712,5.4053712
12107_2022-11-01,3.3796110616350568,3.64521224112032,3.64521224112032,3.017611440445243,2.998759,2.998759,2.998759
12109_2022-11-01,13.40724517913914,13.41716719158022,13.41716719158022,15.98684783953894,15.32427812,15.32419917,15.32426999
12111_2022-11-01,5.993422751794815,6.003153947367198,6.003153947367198,6.851174073911373,6.6185675,6.6185675,6.6185675
12113_2022-11-01,5.825187990532554,5.518959272186216,5.518959272186216,6.094311858705783,5.9654284,5.9654284,5.9654284
12115_2022-11-01,13.61563247874348,13.95557500616208,13.95557500616208,13.61629546472913,13.243584,13.243584,13.243584
